state,gender,age,political_attn,pid...Selected.Choice,pid...Other.party..please.specify.below....Text,pid_dem,pid_rep,pid_ind,ideo_3...Selected.Choice,ideo_3...Other..please.specify.below....Text,lib_branch,con_branch,mod_branch,education,colleges_closed,kara_gpa,kara_work,james_gpa,james_cf,pk_kennedy,pk_mcconnell,pk_vegas,pk_ssmlegal,race,relig,sleep,prosthetic,blind,deaf,gang_resp,gang_fam,trolling,Thanks.for.helping.us.with.our.academic.research.project..OPTIONAL..Any.last.comments.,saw_captcha,cf_race,cf_spouse,cf_relig,cf_policy,party_assn,inparty,outparty,pcomp,comp_order,viz_cond,comp_party,saw_fts,pid7,ideo7,ideo3,pid3,apivoid.anonymity.is_vpn,blacklisted,missing_ip,duplicated,foreign_ip,funny_ip,counts,troll_count_2,untrustworthy
6,2,1,2,1,,2,NA,NA,1,,2,NA,NA,4,4,1,3,2,2,NA,1,3,2,3,1,0,0,0,0,0,0,1,,1,white,Karen,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",living-wage demonstrations,control_pos,DEMOCRATS,REPUBLICANS,visual,,reps,,0,2,2,liberal,democrat,NA,FALSE,FALSE,TRUE,FALSE,TRUE,0,FALSE,TRUE
38,1,4,8,1,,1,NA,NA,1,,1,NA,NA,3,1,3,3,2,1,1,1,1,4,3,8,0,0,1,1,0,0,1,,1,white,Karen,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",student government,inparty,DEMOCRATS,REPUBLICANS,representative,group_first,,Democratic,1,1,1,liberal,democrat,NA,TRUE,FALSE,FALSE,FALSE,TRUE,2,TRUE,TRUE
34,2,1,4,1,,2,NA,NA,2,,NA,NA,1,4,4,1,1,1,2,1,NA,1,4,1,9,0,0,0,0,0,0,1,,1,black,Keith,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",living-wage demonstrations,control_pos,DEMOCRATS,REPUBLICANS,visual,,reps,,0,2,3,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
23,2,1,7,2,,NA,1,NA,3,,NA,1,NA,3,3,1,2,2,2,3,2,1,4,1,2,0,0,0,0,0,0,1,,0,white,Keith,coaches his son's youth sports teams,living-wage demonstrations,control_pos,REPUBLICANS,DEMOCRATS,visual,,demsreps_real,,1,7,7,conservative,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
33,1,1,5,2,,NA,1,NA,1,,1,NA,NA,4,2,1,2,1,3,3,3,4,NA,1,3,0,0,0,0,1,1,2,great,1,white,Keith,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",student government,inparty,REPUBLICANS,DEMOCRATS,visual,,usa,,0,7,1,liberal,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE,TRUE
14,2,2,8,1,,1,NA,NA,1,,2,NA,NA,4,2,2,3,1,2,1,1,1,4,1,2,0,0,0,0,0,0,1,,1,white,Keith,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",student government,control_pos,DEMOCRATS,REPUBLICANS,representative,party_first,,Democratic,1,1,2,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
10,2,4,5,3,,NA,NA,2,2,,NA,NA,2,4,4,1,2,1,3,NA,1,1,4,1,3,0,0,0,0,0,0,1,,1,white,Keith,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",living-wage demonstrations,outparty,DEMOCRATS,REPUBLICANS,representative,party_first,,Democratic,0,4,4,moderate,independent,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
33,2,1,3,1,,2,NA,NA,1,,2,NA,NA,4,2,3,2,2,2,NA,NA,NA,NA,6,9,0,0,1,0,0,0,1,,1,white,Karen,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",student government,control_neg,DEMOCRATS,REPUBLICANS,representative,group_first,,Democratic,1,2,2,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE
10,2,1,6,1,,2,NA,NA,1,,2,NA,NA,3,1,1,3,2,2,3,1,3,3,2,9,0,0,0,0,0,0,1,,0,white,Keith,coaches his son's youth sports teams,living-wage demonstrations,outparty,DEMOCRATS,REPUBLICANS,visual,,dems,,1,2,2,liberal,democrat,NA,TRUE,FALSE,FALSE,NA,TRUE,0,FALSE,TRUE
14,1,2,10,3,,NA,NA,2,1,,1,NA,NA,2,5,1,3,1,2,NA,NA,1,NA,1,9,0,0,0,0,0,0,1,Straight forward survey.  Thank you.,1,black,Karen,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",living-wage demonstrations,control_pos,REPUBLICANS,DEMOCRATS,representative,group_first,,Democratic,0,4,1,liberal,independent,NA,TRUE,FALSE,FALSE,TRUE,TRUE,0,FALSE,TRUE
37,2,3,8,2,,NA,2,NA,3,,NA,2,NA,4,3,1,3,2,3,NA,1,1,NA,4,1,0,0,0,0,0,0,1,,0,white,Karen,coaches his son's youth sports teams,living-wage demonstrations,control_neg,REPUBLICANS,DEMOCRATS,visual,,usa,,1,6,6,conservative,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
18,2,4,7,1,,2,NA,NA,1,,2,NA,NA,5,1,1,3,1,2,3,2,2,NA,1,9,0,0,0,0,0,0,2,no,1,white,Keith,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",anti-tax demonstrations,control_neg,DEMOCRATS,REPUBLICANS,representative,group_first,,Democratic,0,2,2,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
6,2,2,3,2,,NA,2,NA,3,,NA,2,NA,5,4,1,2,1,2,NA,NA,1,2,1,10,0,0,0,0,0,0,1,,1,black,Keith,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",anti-tax demonstrations,control_pos,REPUBLICANS,DEMOCRATS,visual,,reps,,0,6,6,conservative,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
34,2,1,5,2,,NA,2,NA,2,,NA,NA,2,4,4,1,2,2,3,1,1,NA,2,1,13,0,0,0,0,0,0,1,,1,white,Karen,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",living-wage demonstrations,control_pos,REPUBLICANS,DEMOCRATS,visual,,demsreps_eq,,1,6,4,moderate,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
44,2,2,6,2,,NA,2,NA,3,,NA,2,NA,4,2,1,3,3,3,1,1,1,4,1,2,0,0,0,0,0,0,3,no,0,black,Karen,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",student government,control_neg,REPUBLICANS,DEMOCRATS,representative,party_first,,Democratic,1,6,6,conservative,republican,NA,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,TRUE
5,2,1,9,1,,1,NA,NA,1,,1,NA,NA,4,1,2,2,1,1,4,4,4,2,1,3,0,0,0,0,1,1,3,NO COMMENTS,0,black,Keith,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",student government,inparty,DEMOCRATS,REPUBLICANS,visual,,demsreps_eq,,0,1,1,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE,TRUE
14,2,5,8,1,,1,NA,NA,1,,2,NA,NA,2,2,2,1,1,2,1,1,1,NA,1,3,0,0,0,0,0,0,1,,1,white,Karen,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",anti-tax demonstrations,control_pos,DEMOCRATS,REPUBLICANS,representative,group_first,,Democratic,1,1,2,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
5,1,1,4,3,,NA,NA,1,2,,NA,NA,1,3,4,2,3,3,3,3,NA,2,NA,1,9,0,0,0,0,0,0,2,,1,white,Karen,coaches his son's youth sports teams,student government,inparty,REPUBLICANS,DEMOCRATS,visual,,dems,,0,5,3,liberal,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
11,2,2,8,1,,2,NA,NA,1,,2,NA,NA,3,1,1,3,1,3,1,1,1,2,1,1,0,0,1,0,0,0,1,No,1,white,Karen,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",living-wage demonstrations,outparty,DEMOCRATS,REPUBLICANS,representative,group_first,,Republican,0,2,2,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE
14,1,3,10,2,,NA,2,NA,3,,NA,2,NA,4,4,2,3,3,2,1,1,1,4,1,8,0,0,0,0,0,0,1,,1,white,Karen,coaches his son's youth sports teams,anti-tax demonstrations,control_neg,REPUBLICANS,DEMOCRATS,representative,group_first,,Democratic,0,6,6,conservative,republican,NA,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
10,1,1,8,2,,NA,2,NA,2,,NA,NA,2,4,2,1,3,2,2,1,1,1,4,1,3,0,0,0,0,0,0,1,,1,white,Karen,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",living-wage demonstrations,outparty,REPUBLICANS,DEMOCRATS,representative,party_first,,Republican,1,6,4,moderate,republican,NA,TRUE,FALSE,TRUE,FALSE,TRUE,0,FALSE,TRUE
33,1,1,5,3,,NA,NA,3,3,,NA,2,NA,4,2,2,2,3,3,4,4,4,2,5,3,0,1,0,1,0,0,3,its inrested survey i feel good,0,black,Keith,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",student government,inparty,DEMOCRATS,REPUBLICANS,visual,,demsreps_real,,0,3,6,conservative,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE,TRUE
5,2,2,5,3,,NA,NA,3,2,,NA,NA,1,4,3,1,3,2,3,3,1,1,2,6,9,0,0,0,0,0,0,1,,1,white,Karen,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",living-wage demonstrations,outparty,DEMOCRATS,REPUBLICANS,representative,party_first,,Democratic,1,3,3,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
50,1,2,5,2,,NA,2,NA,3,,NA,2,NA,4,2,3,1,1,1,NA,NA,1,2,1,3,0,0,0,0,0,0,1,,1,black,Karen,coaches his son's youth sports teams,student government,inparty,REPUBLICANS,DEMOCRATS,visual,,demsreps_real,,1,6,6,conservative,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
44,1,5,10,2,,NA,1,NA,1,,1,NA,NA,5,1,2,2,3,2,1,1,1,4,4,3,0,0,0,0,0,0,1,,1,black,Keith,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",living-wage demonstrations,control_neg,REPUBLICANS,DEMOCRATS,representative,party_first,,Republican,0,7,1,liberal,republican,NA,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
10,1,1,10,2,,NA,1,NA,3,,NA,1,NA,4,1,1,2,1,2,2,1,1,1,1,3,0,0,0,0,0,0,1,not comment,0,black,Keith,coaches his son's youth sports teams,living-wage demonstrations,control_neg,REPUBLICANS,DEMOCRATS,visual,,usa,,1,7,7,conservative,republican,NA,TRUE,FALSE,TRUE,FALSE,TRUE,0,FALSE,TRUE
22,1,1,6,1,,2,NA,NA,1,,2,NA,NA,3,2,2,3,2,2,1,2,1,3,1,9,0,0,0,0,0,0,2,,1,black,Keith,coaches his son's youth sports teams,anti-tax demonstrations,outparty,DEMOCRATS,REPUBLICANS,visual,,reps,,1,2,2,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
5,1,1,9,3,,NA,NA,1,1,,1,NA,NA,5,1,2,2,2,2,1,3,4,2,1,3,0,1,1,1,1,1,5,good,1,black,Keith,coaches his son's youth sports teams,living-wage demonstrations,control_pos,REPUBLICANS,DEMOCRATS,representative,group_first,,Democratic,1,5,1,liberal,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,5,TRUE,TRUE
7,1,2,5,3,,NA,NA,1,2,,NA,NA,2,4,3,2,2,3,2,NA,1,2,4,1,8,0,0,0,0,0,0,1,,1,white,Keith,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",living-wage demonstrations,control_neg,REPUBLICANS,DEMOCRATS,representative,party_first,,Democratic,0,5,4,moderate,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
45,2,5,9,1,,1,NA,NA,1,,1,NA,NA,3,2,2,3,2,3,1,1,1,4,1,9,0,0,0,0,0,0,1,,1,white,Karen,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",anti-tax demonstrations,control_pos,DEMOCRATS,REPUBLICANS,visual,,dems,,0,1,1,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
1,1,1,0,3,,NA,NA,2,2,,NA,NA,2,2,4,3,3,2,2,1,1,3,3,1,8,0,0,0,0,0,0,1,,1,white,Keith,coaches his son's youth sports teams,living-wage demonstrations,control_pos,REPUBLICANS,DEMOCRATS,visual,,usa,,1,4,4,moderate,independent,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
50,2,3,10,1,,1,NA,NA,1,,2,NA,NA,5,1,3,1,2,2,1,1,1,4,1,2,0,0,0,0,0,0,1,"Wow, those last few questions were a surprise.",1,white,Karen,coaches his son's youth sports teams,living-wage demonstrations,control_neg,DEMOCRATS,REPUBLICANS,visual,,usa,,1,1,2,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
33,1,2,8,2,,NA,1,NA,3,,NA,1,NA,4,1,3,3,3,3,4,1,4,2,3,5,0,1,1,1,1,1,1,very useful ,1,black,Keith,coaches his son's youth sports teams,anti-tax demonstrations,control_pos,REPUBLICANS,DEMOCRATS,visual,,dems,,0,7,7,conservative,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,5,TRUE,TRUE
14,2,2,8,1,,1,NA,NA,1,,1,NA,NA,4,2,1,3,2,2,1,1,1,4,1,8,0,0,0,0,0,0,1,,1,white,Karen,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",living-wage demonstrations,inparty,DEMOCRATS,REPUBLICANS,visual,,reps,,0,1,1,liberal,democrat,NA,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
26,1,2,9,1,,2,NA,NA,1,,2,NA,NA,4,1,1,3,1,1,1,1,1,4,1,9,0,0,0,0,0,0,1,,0,black,Keith,coaches his son's youth sports teams,anti-tax demonstrations,control_pos,DEMOCRATS,REPUBLICANS,visual,,reps,,0,2,2,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
11,2,2,4,1,,1,NA,NA,1,,1,NA,NA,3,1,1,3,1,2,1,2,1,4,2,2,0,0,0,0,0,0,1,,1,white,Keith,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",anti-tax demonstrations,control_pos,DEMOCRATS,REPUBLICANS,visual,,demsreps_real,,0,1,1,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
29,1,4,9,2,,NA,1,NA,3,,NA,1,NA,4,2,1,3,2,2,1,1,1,NA,3,3,0,0,0,0,0,0,1,,0,black,Keith,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",anti-tax demonstrations,control_neg,REPUBLICANS,DEMOCRATS,visual,,reps,,1,7,7,conservative,republican,NA,TRUE,FALSE,FALSE,TRUE,TRUE,0,FALSE,TRUE
29,2,4,9,3,,NA,NA,2,1,,2,NA,NA,4,1,1,3,1,2,1,2,2,3,1,9,0,0,0,0,0,0,1,no,1,black,Karen,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",student government,inparty,REPUBLICANS,DEMOCRATS,representative,group_first,,Republican,0,4,2,liberal,independent,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
36,2,2,9,1,,1,NA,NA,2,,NA,NA,2,2,2,1,3,1,1,4,2,1,4,1,1,0,0,0,0,0,0,1,,1,black,Karen,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",living-wage demonstrations,inparty,DEMOCRATS,REPUBLICANS,visual,,reps,,0,1,4,moderate,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
44,2,1,6,2,,NA,2,NA,3,,NA,2,NA,4,2,2,3,3,1,1,1,1,4,3,13,0,0,0,0,0,0,2,,1,black,Keith,coaches his son's youth sports teams,living-wage demonstrations,inparty,REPUBLICANS,DEMOCRATS,visual,,demsreps_eq,,1,6,6,conservative,republican,NA,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
11,2,2,1,2,,NA,2,NA,2,,NA,NA,2,4,2,1,3,1,2,1,1,1,4,1,3,0,0,0,0,0,0,1,"none at this time, all was clear",0,white,Karen,coaches his son's youth sports teams,anti-tax demonstrations,inparty,REPUBLICANS,DEMOCRATS,visual,,reps,,0,6,4,moderate,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
10,1,1,7,2,,NA,1,NA,3,,NA,1,NA,5,3,2,2,2,1,1,1,4,3,2,3,0,0,0,0,0,0,3,Disfrute casa momento y pregunta,1,white,Keith,coaches his son's youth sports teams,anti-tax demonstrations,control_neg,REPUBLICANS,DEMOCRATS,representative,group_first,,Republican,0,7,7,conservative,republican,NA,TRUE,FALSE,TRUE,FALSE,TRUE,0,FALSE,TRUE
3,2,2,4,2,,NA,1,NA,3,,NA,1,NA,4,3,1,3,1,2,NA,NA,1,2,1,1,0,0,0,0,0,0,1,,1,white,Keith,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",living-wage demonstrations,control_pos,REPUBLICANS,DEMOCRATS,representative,group_first,,Republican,0,7,7,conservative,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
5,2,5,9,3,,NA,NA,3,2,,NA,NA,1,3,3,2,3,2,2,1,1,1,3,1,3,0,0,0,0,0,0,1,,1,white,Karen,coaches his son's youth sports teams,living-wage demonstrations,inparty,DEMOCRATS,REPUBLICANS,representative,party_first,,Republican,1,3,3,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
24,2,4,6,3,,NA,NA,1,2,,NA,NA,3,4,2,1,1,2,2,1,1,1,3,3,8,0,0,0,0,0,0,1,Thank you!,0,white,Keith,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",student government,inparty,REPUBLICANS,DEMOCRATS,visual,,demsreps_eq,,0,5,5,conservative,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
33,1,2,9,1,,1,NA,NA,1,,1,NA,NA,4,3,3,3,3,3,1,1,1,4,2,5,0,0,0,0,0,0,1,,1,white,Keith,coaches his son's youth sports teams,living-wage demonstrations,inparty,DEMOCRATS,REPUBLICANS,representative,party_first,,Republican,1,1,1,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
5,2,1,2,3,,NA,NA,2,2,,NA,NA,2,4,3,3,1,3,2,NA,NA,1,NA,3,9,0,0,0,0,0,0,1,"I'm not interested in politics at all and don't keep up with it, so my answers are literally based on mostly guesses",1,black,Keith,coaches his son's youth sports teams,anti-tax demonstrations,outparty,DEMOCRATS,REPUBLICANS,visual,,dems,,0,4,4,moderate,independent,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
33,1,1,7,1,,1,NA,NA,3,,NA,1,NA,4,1,2,2,3,2,1,1,1,4,1,3,0,0,0,0,0,1,1,good,1,black,Karen,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",living-wage demonstrations,control_pos,DEMOCRATS,REPUBLICANS,representative,party_first,,Republican,0,1,7,conservative,democrat,NA,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE
34,1,2,4,3,,NA,NA,1,2,,NA,NA,3,4,3,2,3,2,2,1,1,1,3,1,4,0,0,0,0,0,0,1,no,1,white,Karen,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",living-wage demonstrations,inparty,REPUBLICANS,DEMOCRATS,representative,group_first,,Republican,0,5,5,conservative,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
5,2,2,6,1,,2,NA,NA,1,,2,NA,NA,4,2,1,3,1,1,4,4,1,4,6,8,0,0,0,0,0,0,1,,1,black,Karen,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",anti-tax demonstrations,outparty,DEMOCRATS,REPUBLICANS,visual,,dems,,0,2,2,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
10,1,1,0,3,,NA,NA,2,2,,NA,NA,2,2,3,2,3,1,1,NA,NA,1,NA,1,2,0,0,0,0,0,0,1,,1,black,Karen,coaches his son's youth sports teams,student government,control_neg,DEMOCRATS,REPUBLICANS,visual,,dems,,0,4,4,moderate,independent,NA,FALSE,FALSE,TRUE,FALSE,TRUE,0,FALSE,TRUE
33,1,1,6,2,,NA,1,NA,3,,NA,2,NA,4,2,3,2,2,2,NA,NA,4,4,1,3,0,1,1,1,1,1,3,good,0,black,Keith,coaches his son's youth sports teams,anti-tax demonstrations,inparty,REPUBLICANS,DEMOCRATS,visual,,reps,,1,7,6,conservative,republican,NA,FALSE,FALSE,FALSE,TRUE,TRUE,5,TRUE,TRUE
39,2,2,8,3,,NA,NA,3,2,,NA,NA,1,4,3,1,1,1,2,2,1,2,NA,2,3,0,0,0,0,0,0,1,n/a,1,white,Keith,coaches his son's youth sports teams,student government,control_pos,DEMOCRATS,REPUBLICANS,visual,,demsreps_eq,,0,3,3,liberal,democrat,NA,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
24,2,3,8,1,,2,NA,NA,2,,NA,NA,1,2,2,2,3,2,2,1,1,1,4,1,13,0,0,0,0,0,0,1,"Congratulations, just when you think you've seen every question a researcher can come up with, someone manages to surprise you by asking about your gang affiliation, lol.",1,white,Keith,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",living-wage demonstrations,control_neg,DEMOCRATS,REPUBLICANS,representative,group_first,,Democratic,1,2,3,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
4,1,2,4,3,,NA,NA,2,2,,NA,NA,3,2,3,2,2,2,1,1,2,1,4,2,13,0,0,0,0,0,0,1,Thanks for allowing me to participate.,1,white,Karen,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",living-wage demonstrations,control_pos,REPUBLICANS,DEMOCRATS,representative,group_first,,Republican,1,4,5,conservative,independent,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
33,1,1,5,3,,NA,NA,2,2,,NA,NA,2,4,2,2,1,2,2,1,1,1,3,1,9,0,0,0,0,0,0,1,,0,black,Keith,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",anti-tax demonstrations,control_pos,REPUBLICANS,DEMOCRATS,visual,,demsreps_real,,1,4,4,moderate,independent,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
23,1,1,9,2,,NA,1,NA,3,,NA,1,NA,3,5,4,3,3,2,NA,1,3,2,3,1,0,0,0,0,0,0,1,,0,white,Keith,coaches his son's youth sports teams,student government,control_neg,REPUBLICANS,DEMOCRATS,visual,,dems,,0,7,7,conservative,republican,NA,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,TRUE
10,2,2,5,2,,NA,1,NA,3,,NA,1,NA,4,1,2,3,2,1,1,NA,1,3,1,3,0,0,0,0,0,0,1,do not,1,black,Karen,coaches his son's youth sports teams,student government,control_neg,REPUBLICANS,DEMOCRATS,visual,,dems,,0,7,7,conservative,republican,NA,TRUE,FALSE,FALSE,TRUE,TRUE,0,FALSE,TRUE
17,2,1,10,2,,NA,1,NA,3,,NA,1,NA,4,1,4,2,3,2,3,2,4,1,1,3,0,0,0,0,0,0,5,nothing,0,white,Karen,coaches his son's youth sports teams,student government,outparty,REPUBLICANS,DEMOCRATS,representative,group_first,,Democratic,1,7,7,conservative,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
16,1,3,8,3,,NA,NA,2,1,,2,NA,NA,2,2,1,3,1,2,1,1,1,NA,1,8,0,0,0,0,0,0,1,,1,black,Karen,coaches his son's youth sports teams,student government,control_neg,DEMOCRATS,REPUBLICANS,representative,group_first,,Democratic,1,4,2,liberal,independent,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
24,1,1,5,1,,1,NA,NA,2,,NA,NA,2,4,3,2,2,2,3,NA,NA,2,2,1,3,0,0,0,0,0,0,3,,1,black,Karen,coaches his son's youth sports teams,student government,control_pos,DEMOCRATS,REPUBLICANS,representative,party_first,,Republican,1,1,4,moderate,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
36,2,1,0,1,,2,NA,NA,1,,2,NA,NA,3,2,1,3,2,2,1,2,2,3,1,4,0,0,0,0,0,0,1,,1,white,Keith,"leads his son's Junior Explorers group, organized through the Secular Families Foundation",anti-tax demonstrations,control_pos,DEMOCRATS,REPUBLICANS,visual,,reps,,1,2,2,liberal,democrat,NA,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
14,1,3,8,2,,NA,2,NA,2,,NA,NA,3,5,2,1,3,1,1,1,1,1,4,1,1,0,0,0,0,0,0,1,,0,black,Karen,coaches his son's youth sports teams,anti-tax demonstrations,outparty,REPUBLICANS,DEMOCRATS,visual,,dems,,0,6,5,conservative,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
4,1,1,6,2,,NA,2,NA,3,,NA,2,NA,3,1,3,1,3,2,2,4,3,3,2,3,0,0,0,0,0,0,1,,1,white,Keith,coaches his son's youth sports teams,anti-tax demonstrations,outparty,REPUBLICANS,DEMOCRATS,visual,,reps,,0,6,6,conservative,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
36,1,1,7,1,,1,NA,NA,1,,2,NA,NA,4,4,3,3,3,2,3,2,1,4,1,8,0,0,0,0,0,0,1,,1,black,Karen,"leads his son's Cub Scouts group, organized through the Baptist Church the family attends",living-wage demonstrations,control_neg,DEMOCRATS,REPUBLICANS,visual,,dems,,0,1,2,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
45,1,1,5,1,,1,NA,NA,3,,NA,1,NA,4,2,3,2,2,1,4,1,1,2,4,3,0,1,0,0,0,0,3,GOOD ONE,1,black,Karen,coaches his son's youth sports teams,anti-tax demonstrations,outparty,DEMOCRATS,REPUBLICANS,visual,,demsreps_eq,,0,1,7,conservative,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE
14,1,2,9,2,,NA,1,NA,3,,NA,2,NA,5,5,2,3,1,2,1,1,1,2,1,3,1,0,0,0,0,0,1,Good luck with your study! Thank you!,1,white,Keith,coaches his son's youth sports teams,living-wage demonstrations,control_pos,REPUBLICANS,DEMOCRATS,representative,group_first,,Republican,1,7,6,conservative,republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE
38,1,2,10,1,,1,NA,NA,1,,1,NA,NA,5,1,1,3,1,1,1,1,1,4,1,8,0,0,0,0,0,0,1,,1,black,Keith,coaches his son's youth sports teams,living-wage demonstrations,outparty,DEMOCRATS,REPUBLICANS,representative,party_first,,Democratic,1,1,1,liberal,democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
