pcomp_rep_old_perc,pcomp_rep_evang_perc,pcomp_rep_rich_perc,pcomp_rep_south_perc,pcomp_dem_black_perc,pcomp_dem_aa_perc,pcomp_dem_union_perc,pcomp_dem_lgb_perc,pcomp_rep_old_100,pcomp_rep_evang_100,pcomp_rep_rich_100,pcomp_rep_south_100,pcomp_dem_black_100,pcomp_dem_aa_100,pcomp_dem_union_100,pcomp_dem_lgb_100,num1,num2,num3,num4,bayes_lgb_br,bayes_union_br,bayes_lgb_comp_dem,bayes_lgb_comp_rep,bayes_lgb_comp_ind,bayes_union_comp_dem,bayes_union_comp_rep,bayes_union_comp_ind,pk1pk_gm,pk2pk_blm,pk3pk_firstamd,pk4pk_congress,pk5pk_eu,bayes_lgb_br_requiz,bayes_union_br_requiz,bayes_lgb_dem_requiz,bayes_union_dem_requiz,bayes_dem_union_dv,bayes_dem_lgb_dv,bayes_evang_br,bayes_rich_br,bayes_evang_comp_rep,bayes_evang_comp_dem,bayes_evang_comp_ind,bayes_rich_comp_rep,bayes_rich_comp_dem,bayes_rich_comp_ind,bayes_evang_br_requiz,bayes_rich_br_requiz,bayes_evang_rep_requiz,bayes_rich_rep_requiz,bayes_rep_evang_dv,bayes_rep_rich_dv,state,sexgender,age,race,religionrelig,polinterestpol_int,pid3pid,pid3_4_textotherpartypleasespeci,strdempid_dem,strreppid_rep,pidleanpid_ind,party,bayes_cond,num1_01,num2_01,num3_01,num4_01,num_index,pk1,pk2,pk3,pk4,pk5,pk_index,pid7,pid3,br_shown,responseid,study,timing_cond,timing_dem_aa_fast,q162_firstclickfirstclick,q162_lastclicklastclick,q162_pagesubmitpagesubmit,q162_clickcountclickcount,timing_dem_union_fast,q163_firstclickfirstclick,q163_lastclicklastclick,q163_pagesubmitpagesubmit,q163_clickcountclickcount,timing_dem_lgb_fast,q74_firstclickfirstclick,q74_lastclicklastclick,q74_pagesubmitpagesubmit,q74_clickcountclickcount,timing_rep_old_fast,q144_firstclickfirstclick,q144_lastclicklastclick,q144_pagesubmitpagesubmit,q144_clickcountclickcount,timing_rep_evang_fast,q146_firstclickfirstclick,q146_lastclicklastclick,q146_pagesubmitpagesubmit,q146_clickcountclickcount,timing_rep_south_fast,q148_firstclickfirstclick,q148_lastclicklastclick,q148_pagesubmitpagesubmit,q148_clickcountclickcount,timing_rep_rich_fast,q142_firstclickfirstclick,q142_lastclicklastclick,q142_pagesubmitpagesubmit,q142_clickcountclickcount
55,72,15,65,15,80,15,20,NA,NA,NA,NA,NA,NA,NA,NA,500,1,1 in 37,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ohio,Male,36,White or Caucasian,Catholic,Most of the time,Republican,,,Not very strong Republican,,,,1,0,0,0,0.25,0,0,0,0,0,0,6,Rep,1,R_115hHhpbea1S85M,main_measurement,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.0001,20,30,60,30,10,45,45,10,50,,,The Democratic Party controls 43% of seats and the Republican Party controls 57%,,3.799999952,11.30000019,NA,NA,20,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Massachusetts,Female,35,White or Caucasian,Atheist,Only now and then,Democrat,,Strong Democrat,,,dem,base_rate,1,1,1,0,0.75,1,0,0,1,0,0.400000006,1,Dem,0,R_115s9oDNSS10WkP,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.01,NA,NA,NA,NA,NA,NA,NA,NA,22,Missouri,Freedom of the press,The Democratic Party controls 43% of seats and the Republican Party controls 57%,,NA,NA,NA,NA,NA,NA,6,10,80,20,0,40,40,20,NA,NA,56.09999847,49.70000076,20,10,Massachusetts,Male,34,White or Caucasian,Catholic,Most of the time,Independent,,,,Closer to the Republican Party,rep,group_comp,1,1,1,0,0.75,0,1,1,1,0,0.600000024,5,Rep,0,R_116KZWbGx88NEaE,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Virginia,Male,40,Asian or Pacific Islander,Buddhist,Some of the time,Democrat,,Not very strong Democrat,,,,,1,1,1,1,1,0,0,0,0,0,0,2,Dem,0,R_1173sZp4zBC2t6k,timing,fast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1.815000057,3.260999918,3.963000059,2,56,5.638999939,6.063000202,6.863999844,2,70,3.023000002,3.430000067,4.493999958,2,42,1.213999987,2.068000078,2.838000059,2,NA,NA,NA,NA,NA
65,71,31,44,60,32,19,78,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Texas,Female,31,White or Caucasian,Atheist,Some of the time,Democrat,,Strong Democrat,,,,,1,1,1,1,1,0,0,0,0,0,0,1,Dem,1,R_11XFusXd2OriayV,main_measurement,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,10,1 in 12,0.01,8,15,87,3,10,45,45,10,22,Illinois,Freedom of the press,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Russia,NA,NA,63.09999847,41.90000153,41.90000153,63.09999847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,California,Male,26,Hispanic or Latino,Agnostic,Most of the time,Democrat,,Not very strong Democrat,,,dem,group_comp,0,1,1,0,0.5,0,0,1,1,1,0.600000024,2,Dem,0,R_11YdM6ym0W6zFRs,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385,10,1 in 12,1%,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida,Female,59,White or Caucasian,Non-Evangelical Protestant,Most of the time,Republican,,,Not very strong Republican,,,,0,1,1,0,0.5,0,0,0,0,0,0,6,Rep,1,R_129ITC09G60kRoE,timing,fast,39,4.175000191,4.175000191,5.017000198,1,NA,NA,NA,NA,NA,28,3.273000002,3.273000002,4.147999763,1,NA,NA,NA,NA,NA,77,3.24000001,3.24000001,3.910000086,1,NA,NA,NA,NA,NA,68,6.580999851,6.580999851,7.69299984,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.1,10,35,40,15,45,50,40,10,50,Maryland,Freedom of the press,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Russia,NA,NA,63.09999847,41.90000153,40,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maine,Male,30,White or Caucasian,Agnostic,Most of the time,Independent,,,,Closer to the Democratic Party,dem,group_comp,1,1,1,1,1,1,0,1,1,1,0.800000012,3,Dem,0,R_129LV5r0yF7neBT,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,100,1 in 12,10,NA,NA,NA,NA,NA,NA,NA,NA,36,Missouri,Freedom of the press,The Democratic Party controls 57% of seats and the Republican Party controls 43%,Russia,NA,NA,NA,NA,NA,NA,25,30,30,40,30,10,30,60,19.10000038,2,NA,NA,5,0.5,Wisconsin,Male,39,White or Caucasian,Catholic,Most of the time,Republican,,,Not very strong Republican,,rep,base_rate,0,0,1,0,0.25,0,1,1,0,1,0.600000024,6,Rep,0,R_12F3CnLbfliPWcW,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.10%,NA,NA,NA,NA,NA,NA,NA,NA,50,Illinois,Freedom of the press,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Russia,NA,NA,NA,NA,NA,NA,14,7,99,1,0,60,40,0,NA,NA,NA,NA,13,18,Georgia,Male,18,White or Caucasian,Non-Evangelical Protestant,Most of the time,Republican,,,Not very strong Republican,,rep,control,1,1,1,1,1,1,0,1,1,1,0.800000012,6,Rep,0,R_12GxV1YTGyqPsu9,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,1,1 in 12,1,NA,NA,NA,NA,NA,NA,NA,NA,22,Illinois,Right to bear arms,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Russia,NA,NA,NA,NA,NA,NA,30,45,60,30,10,70,20,10,NA,NA,56.09999847,49.70000076,56,50,New Jersey,Female,36,White or Caucasian,Agnostic,Some of the time,Independent,,,,Neither,rep,group_comp,1,0,1,0,0.5,0,0,0,1,1,0.400000006,4,Ind,0,R_12LkqmARvs2Wl7s,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,25,75,80,35,40,10,15,10,500,10,1 in 12,0.01%,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Idaho,Female,59,White or Caucasian,Catholic,Some of the time,Democrat,,Strong Democrat,,,,,1,1,1,0,0.75,0,0,0,0,0,0,1,Dem,0,R_12gV2w08M51wzfo,main_measurement,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.001,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New York,Male,30,Asian or Pacific Islander,Atheist,Some of the time,Independent,,,,Closer to the Democratic Party,,,1,1,1,0,0.75,0,0,0,0,0,0,3,Dem,1,R_12hjb2YRQXlgHaP,timing,slow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,10,NA,NA,NA,NA,NA,NA,NA,NA,50,Illinois,,The Democratic Party controls 43% of seats and the Republican Party controls 57%,,NA,NA,NA,NA,NA,NA,65,1,80,19,1,40,40,20,NA,NA,48.90000153,49.70000076,56.1,49.7,Wisconsin,Male,21,White or Caucasian,Atheist,Hardly at all,Independent,,,,Closer to the Democratic Party,rep,group_comp,1,1,1,0,0.75,1,0,0,1,0,0.400000006,3,Dem,0,R_12l5qzOlkCy3cE6,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,100,1 in 12,10,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ohio,Female,32,White or Caucasian,Atheist,Some of the time,Other party (please specify below),Libertarian,,,Closer to the Democratic Party,,,1,0,1,0,0.5,0,0,0,0,0,0,3,Dem,1,R_12muWMCIv6NqpYn,timing,slow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.1,20,35,35,10,55,30,40,30,36,Missouri,Freedom of the press,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Russia,NA,NA,NA,NA,40,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,Female,31,White or Caucasian,Agnostic,Only now and then,Democrat,,Not very strong Democrat,,,dem,control,1,1,1,1,1,0,1,1,1,1,0.800000012,2,Dem,0,R_12nByXssHdBUoVr,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,10,35,75,35,20,15,10,NA,NA,NA,NA,NA,NA,NA,NA,60,10,1 in 12,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida,Female,52,White or Caucasian,Catholic,Most of the time,Independent,,,,Closer to the Democratic Party,,,0,1,1,0,0.5,0,0,0,0,0,0,3,Dem,0,R_12x1t9BXInwATse,main_measurement,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mississippi,Male,22,White or Caucasian,Evangelical Protestant,Some of the time,Republican,,,Strong Republican,,,,1,1,1,1,1,0,0,0,0,0,0,7,Rep,1,R_12x3AibwQcpyTgj,timing,fast,NA,NA,NA,NA,NA,38,2.26699996,4.017000198,4.778999805,2,NA,NA,NA,NA,NA,39,2.835999966,3.782000065,4.210000038,2,76,3.684999943,6.334000111,7.244999886,2,61,2.397000074,5.336999893,6.152999878,3,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,10,1 in 12,1,NA,NA,NA,NA,NA,NA,NA,NA,50,,Freedom of the press,The Democratic Party controls 10% of seats and the Republican Party controls 90%,Germany,NA,NA,NA,NA,NA,NA,10,20,35,45,20,80,15,5,NA,NA,48.90000153,49.70000076,15,35,Ohio,Female,35,Black or African American,Other,Some of the time,Democrat,,Strong Democrat,,,rep,group_comp,0,1,1,0,0.5,1,0,1,0,0,0.400000006,1,Dem,0,R_1B8M7m7oXjxa78B,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.1,60,40,5,5,90,85,10,5,22,Missouri,Right to vote,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Bulgaria,3.799999952,11.30000019,NA,NA,9.699999809,0.100000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan,Female,58,White or Caucasian,Evangelical Protestant,Most of the time,Independent,,,,Closer to the Republican Party,dem,base_rate,1,1,1,1,1,0,1,0,1,0,0.400000006,5,Rep,0,R_1BLTVIbfq5aKuCl,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.001,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,Male,30,White or Caucasian,Non-Evangelical Protestant,Most of the time,Democrat,,Strong Democrat,,,,,1,1,1,0,0.75,0,0,0,0,0,0,1,Dem,0,R_1BPLA6dos62vNLw,timing,fast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0,0,8.010000229,0,31,0,0,3.63499999,0,NA,NA,NA,NA,NA,12,8.687999725,8.687999725,10.02099991,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,10,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mississippi,Female,34,White or Caucasian,Non-Evangelical Protestant,Hardly at all,Democrat,,Not very strong Democrat,,,,,1,1,1,0,0.75,0,0,0,0,0,0,2,Dem,1,R_1BQLaDZ9va8SAGi,timing,fast,NA,NA,NA,NA,NA,26,2.890000105,2.890000105,3.687999964,1,23,4.145999908,4.611000061,5.550000191,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,3.461999893,3.461999893,4.426000118,1,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,1,1 in 12,1,NA,NA,NA,NA,NA,NA,NA,NA,36,Missouri,Freedom of the press,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Russia,NA,NA,NA,NA,NA,NA,60,1,70,20,10,60,20,20,NA,NA,56.09999847,49.70000076,56.1,5,Oregon,Female,36,White or Caucasian,Evangelical Protestant,Some of the time,Independent,,,,Closer to the Democratic Party,rep,group_comp,1,0,1,0,0.5,0,1,1,1,1,0.800000012,3,Dem,0,R_1C1POlDcpNL0dTV,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,1,1 in 12,1,10,30,50,50,0,50,50,0,Don't Know,Mississippi,Right to bear arms,The Democratic Party controls 90% of seats and the Republican Party controls 10%,Russia,3.799999952,11.30000019,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida,Female,65,Hispanic or Latino,Catholic,Some of the time,Democrat,,Strong Democrat,,,dem,base_rate,0,0,1,0,0.25,0,0,0,0,1,0.200000003,1,Dem,0,R_1C2yPlA61w1bMJo,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166,10,1 in 12,0.01,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Missouri,Male,41,White or Caucasian,Evangelical Protestant,Some of the time,Republican,,,Not very strong Republican,,,,0,1,1,0,0.5,0,0,0,0,0,0,6,Rep,0,R_1CDCIiw6v2JScpH,timing,slow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wisconsin,Female,27,White or Caucasian,Agnostic,Some of the time,Democrat,,Strong Democrat,,,,,1,1,1,1,1,0,0,0,0,0,0,1,Dem,1,R_1CKlNRr0P1LjNiH,timing,slow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,10,NA,NA,NA,NA,NA,NA,NA,NA,22,Mississippi,Right to bear arms,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Russia,NA,NA,NA,NA,NA,NA,2,1,70,20,10,70,10,20,19.10000038,2,NA,NA,20,2,Pennsylvania,Female,55,White or Caucasian,Non-Evangelical Protestant,Most of the time,Independent,,,,Closer to the Democratic Party,rep,base_rate,1,1,1,0,0.75,0,0,0,1,1,0.400000006,3,Dem,0,R_1CgyL21CobzycXy,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.1,35,65,90,2,8,40,40,20,50,Missouri,Right to vote,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Bulgaria,NA,NA,NA,NA,60,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Connecticut,Female,24,White or Caucasian,Catholic,Some of the time,Republican,,,Not very strong Republican,,dem,control,1,1,1,1,1,1,1,0,1,0,0.600000024,6,Rep,0,R_1CjP05rh7LMAdZy,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.01,15,12,55,30,15,65,25,10,22,Missouri,Freedom of the press,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Russia,3.799999952,11.30000019,NA,NA,18,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tennessee,Female,57,White or Caucasian,Non-Evangelical Protestant,Most of the time,Republican,,,Not very strong Republican,,dem,base_rate,1,1,1,0,0.75,0,1,1,1,1,0.800000012,6,Rep,0,R_1CjpSmw8uABtaWY,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.001,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New York,Female,53,Black or African American,Non-Evangelical Protestant,Most of the time,Independent,,,,Neither,,,1,1,1,0,0.75,0,0,0,0,0,0,4,Ind,0,R_1CkFx2javSJAZNZ,timing,slow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.1,15,35,90,5,5,20,75,5,50,Missouri,Freedom of the press,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Russia,NA,NA,63.09999847,53.79999924,41.90000153,63.09999847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Colorado,Male,35,White or Caucasian,Evangelical Protestant,Only now and then,Republican,,,Not very strong Republican,,dem,group_comp,1,1,1,1,1,1,1,1,1,1,1,6,Rep,0,R_1CkYmMQR5T1EhZ5,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,60,61,33,57,72,78,75,45,167,10,1 in 12,0.1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana,Male,39,White or Caucasian,Agnostic,Only now and then,Independent,,,,Closer to the Republican Party,,,0,1,1,1,0.75,0,0,0,0,0,0,5,Rep,0,R_1CkeTNrPjz2I9er,main_measurement,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
